0,Area de Atuacao,Generalized Area
411.0,"Administrativa, Gestão e Alocação de Recursos de TI, Relacionamento Técnico, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
412.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
413.0,"Administrativa, Comercial, Financeira/Controladoria, Novos Negócios e Parcerias",Não TI - Multidisciplinar
414.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Projetos, TI - Telecom",TI - Multidisciplinar
415.0,"Financeira/Controladoria, TI - Processos e Negócios",TI - Gestão/Projetos
416.0,"TI - Banco de Dados, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Segurança da Informação, TI - Suporte, TI - Telecom",TI - Multidisciplinar
417.0,"TI - Banco de Dados, TI - Infraestrutura",TI - Multidisciplinar
418.0,"Gestão e Alocação de Recursos de TI, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Suporte",TI - Multidisciplinar
419.0,"Gestão e Alocação de Recursos de TI, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
420.0,"Gestão e Alocação de Recursos de TI, Relacionamento Técnico, TI - Infraestrutura, TI - Suporte, TI - Telecom",TI - Multidisciplinar
421.0,"TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
422.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
423.0,"TI - SAP, TI - UX",TI - Multidisciplinar
424.0,"TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
425.0,"Gestão e Alocação de Recursos de TI, TI - Governança, TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
426.0,"TI - Arquitetura, TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
427.0,"TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios",TI - Multidisciplinar
428.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
429.0,"Gestão e Alocação de Recursos de TI, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação",TI - Multidisciplinar
430.0,"Financeira/Controladoria, Novos Negócios e Parcerias, Qualidade Corporativa, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Telecom",TI - Multidisciplinar
431.0,"TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
432.0,"TI - Arquitetura, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
433.0,"Administrativa, TI - Banco de Dados, TI - Processos e Negócios",TI - Multidisciplinar
434.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - UX",TI - Desenvolvimento
435.0,"TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
436.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
437.0,"TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
438.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
439.0,"Administrativa, TI - Governança, TI - Infraestrutura",TI - Multidisciplinar
440.0,"Gestão e Alocação de Recursos de TI, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
441.0,"TI - Infraestrutura, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
442.0,"TI - Arquitetura, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação",TI - Multidisciplinar
443.0,"TI - Desenvolvimento/Design, TI - UX",TI - Desenvolvimento
444.0,"TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
445.0,"TI - Suporte, TI - Telecom",TI - Infraestrutura/Suporte
446.0,"TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
447.0,"TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - SAP",TI - Multidisciplinar
448.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação",TI - Multidisciplinar
449.0,"Administrativa, Comercial, Jurídica, TI - Suporte",TI - Infraestrutura/Suporte
450.0,"TI - Arquitetura, TI - Governança, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
451.0,"TI - Desenvolvimento/Programação, TI - Processos e Negócios",TI - Multidisciplinar
452.0,"Administrativa, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
453.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile",TI - Desenvolvimento
454.0,"TI - Desenvolvimento/Mobile, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
455.0,"TI - Governança, TI - Processos e Negócios, TI - SAP",TI - Multidisciplinar
456.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
457.0,"TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
458.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
459.0,"TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
460.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
461.0,"Administrativa, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Suporte",TI - Multidisciplinar
462.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Jurídica",TI - Gestão/Projetos
463.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
464.0,"Administrativa, Comercial, Marketing, Relacionamento Técnico",Não TI - Multidisciplinar
465.0,"Administrativa, Comercial, Qualidade Corporativa, TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
466.0,"Administrativa, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Qualidade Corporativa, Relacionamento Técnico, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Suporte, TI - UX",TI - Multidisciplinar
467.0,"Relacionamento Técnico, TI - Infraestrutura, TI - Projetos, TI - Suporte",TI - Multidisciplinar
468.0,"Administrativa, Gestão e Alocação de Recursos de TI, TI - Projetos",TI - Gestão/Projetos
469.0,"Novos Negócios e Parcerias, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Sistemas e Ferramentas",TI - Multidisciplinar
470.0,"Marketing, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Projetos, TI - Qualidade/Testes, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
471.0,"Administrativa, Comercial, Marketing, Recursos Humanos",Não TI - Multidisciplinar
472.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Jurídica, Marketing, Novos Negócios e Parcerias, Qualidade Corporativa, Relacionamento Técnico, TI - Arquitetura, TI - Banco de Dados, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
473.0,"Administrativa, Qualidade Corporativa, TI - Processos e Negócios, TI - Projetos",TI - Gestão/Projetos
474.0,"Administrativa, Comercial, Financeira/Controladoria, Relacionamento Técnico",Não TI - Multidisciplinar
475.0,"TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Telecom",TI - Multidisciplinar
476.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - UX",TI - Multidisciplinar
477.0,"Comercial, Qualidade Corporativa, TI - Processos e Negócios, TI - Projetos, TI - Telecom",TI - Multidisciplinar
478.0,"Administrativa, Comercial, Marketing, Relacionamento Técnico, TI - Banco de Dados, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
479.0,"Financeira/Controladoria, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - UX",TI - Multidisciplinar
480.0,"Administrativa, Comercial, Recursos Humanos, Relacionamento Técnico, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
481.0,"Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, Relacionamento Técnico, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
482.0,"Administrativa, Comercial, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, Qualidade Corporativa",TI - Gestão/Projetos
483.0,"Financeira/Controladoria, TI - Processos e Negócios, TI - Projetos, TI - SAP",TI - Multidisciplinar
484.0,"TI - Governança, TI - Infraestrutura, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
485.0,"Gestão e Alocação de Recursos de TI, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Suporte",TI - Multidisciplinar
486.0,"TI - Desenvolvimento/Design, TI - Suporte",TI - Multidisciplinar
487.0,"Relacionamento Técnico, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
488.0,"TI - Arquitetura, TI - Infraestrutura, TI - Projetos, TI - Sistemas e Ferramentas, TI - UX",TI - Multidisciplinar
489.0,"TI - Governança, TI - SAP",TI - Multidisciplinar
490.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Governança, TI - Projetos, TI - SAP",TI - Multidisciplinar
491.0,"Administrativa, Comercial, Marketing, Novos Negócios e Parcerias, Relacionamento Técnico, TI - Banco de Dados, TI - Processos e Negócios",TI - Multidisciplinar
492.0,"TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
493.0,"TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
494.0,"Administrativa, Novos Negócios e Parcerias, Relacionamento Técnico, TI - Governança, TI - Processos e Negócios, TI - Projetos",TI - Gestão/Projetos
495.0,"TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
496.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Processos e Negócios, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
497.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
498.0,"Administrativa, Comercial, Marketing, TI - Projetos",TI - Gestão/Projetos
499.0,"Administrativa, TI - Governança, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
500.0,"Comercial, Novos Negócios e Parcerias, Relacionamento Técnico",Comercial/Vendas/Marketing
501.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação",TI - Multidisciplinar
502.0,"TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
503.0,"TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
504.0,"TI - Banco de Dados, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
505.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
506.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
507.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
508.0,"TI - Governança, TI - Infraestrutura, TI - Projetos, TI - Suporte",TI - Multidisciplinar
509.0,"Comercial, Novos Negócios e Parcerias, TI - Banco de Dados, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Sistemas e Ferramentas",TI - Multidisciplinar
510.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Governança, TI - Projetos, TI - Qualidade/Testes, TI - Suporte",TI - Multidisciplinar
511.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
512.0,"TI - Desenvolvimento/Programação, TI - Governança",TI - Multidisciplinar
513.0,"TI - Desenvolvimento/Design, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
514.0,"Comercial, Novos Negócios e Parcerias",Comercial/Vendas/Marketing
515.0,"TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
516.0,"Gestão e Alocação de Recursos de TI, TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
517.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
518.0,"TI - Desenvolvimento/Programação, TI - Projetos, TI - Sistemas e Ferramentas, TI - UX",TI - Multidisciplinar
519.0,"TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
520.0,"Novos Negócios e Parcerias, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - UX",TI - Multidisciplinar
521.0,"Gestão e Alocação de Recursos de TI, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom, TI - UX",TI - Multidisciplinar
522.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
523.0,"Administrativa, Financeira/Controladoria, Recursos Humanos, TI - Desenvolvimento/Programação, TI - SAP",TI - Multidisciplinar
524.0,"Administrativa, Comercial, TI - Banco de Dados",TI - Dados
525.0,"TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação",TI - Multidisciplinar
526.0,"Administrativa, Comercial, Novos Negócios e Parcerias, Qualidade Corporativa, Recursos Humanos, Relacionamento Técnico",Não TI - Multidisciplinar
527.0,"Administrativa, Comercial, TI - Suporte",TI - Infraestrutura/Suporte
528.0,"Administrativa, Comercial, Gestão e Alocação de Recursos de TI",TI - Gestão/Projetos
529.0,"Recursos Humanos, TI - Processos e Negócios, TI - Projetos, TI - SAP",TI - Multidisciplinar
530.0,"TI - Banco de Dados, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Segurança da Informação",TI - Multidisciplinar
531.0,"Administrativa, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
532.0,"TI - Desenvolvimento/Programação, TI - Segurança da Informação",TI - Multidisciplinar
533.0,"Gestão e Alocação de Recursos de TI, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
534.0,"Administrativa, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Suporte",TI - Multidisciplinar
535.0,"Gestão e Alocação de Recursos de TI, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile",TI - Multidisciplinar
536.0,"Administrativa, Comercial, TI - Desenvolvimento/Mobile, TI - Projetos",TI - Multidisciplinar
537.0,"Administrativa, Comercial, TI - Projetos",TI - Gestão/Projetos
538.0,"Administrativa, Comercial, Financeira/Controladoria, Marketing, Qualidade Corporativa, Recursos Humanos, TI - Banco de Dados, TI - Processos e Negócios, TI - Qualidade/Testes, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - UX",TI - Multidisciplinar
539.0,"Administrativa, Comercial, Marketing, TI - Banco de Dados",TI - Dados
540.0,"Administrativa, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Jurídica, Novos Negócios e Parcerias, Recursos Humanos",TI - Gestão/Projetos
541.0,"Comercial, Financeira/Controladoria, Marketing",Não TI - Multidisciplinar
542.0,"Administrativa, Comercial, Marketing, Recursos Humanos, Relacionamento Técnico, TI - Infraestrutura",TI - Infraestrutura/Suporte
543.0,"Administrativa, TI - SAP",TI - SAP
544.0,"Administrativa, Relacionamento Técnico, TI - Telecom",TI - Infraestrutura/Suporte
545.0,"TI - Infraestrutura, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
546.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
547.0,"Administrativa, Comercial, Relacionamento Técnico, TI - Projetos",TI - Gestão/Projetos
548.0,"Administrativa, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
549.0,"TI - Banco de Dados, TI - Infraestrutura, TI - Suporte, TI - Telecom",TI - Multidisciplinar
550.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
551.0,"Administrativa, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, TI - Processos e Negócios, TI - Projetos, TI - SAP",TI - Multidisciplinar
552.0,"TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
553.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
554.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Projetos, TI - Sistemas e Ferramentas, TI - UX",TI - Multidisciplinar
555.0,"Financeira/Controladoria, Gestão e Alocação de Recursos de TI, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom, TI - UX",TI - Multidisciplinar
556.0,"TI - Governança, TI - Infraestrutura, TI - Telecom",TI - Multidisciplinar
557.0,"TI - Arquitetura, TI - Qualidade/Testes",TI - Multidisciplinar
558.0,"TI - Infraestrutura, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom, TI - UX",TI - Multidisciplinar
559.0,"TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Suporte",TI - Multidisciplinar
560.0,"TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte, TI - UX",TI - Multidisciplinar
561.0,"TI - Desenvolvimento/Programação, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
562.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
563.0,"TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
564.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
565.0,"Administrativa, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Sistemas e Ferramentas",TI - Multidisciplinar
566.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Infraestrutura",TI - Multidisciplinar
567.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Qualidade/Testes",TI - Multidisciplinar
568.0,"Administrativa, Novos Negócios e Parcerias, TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
569.0,"Jurídica, Recursos Humanos, TI - Banco de Dados",TI - Dados
570.0,"Marketing, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
571.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
572.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
573.0,"Administrativa, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Sistemas e Ferramentas",TI - Multidisciplinar
574.0,"TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
575.0,"Administrativa, Recursos Humanos, TI - SAP",TI - SAP
576.0,"Administrativa, Comercial, Financeira/Controladoria, Marketing, Novos Negócios e Parcerias, Recursos Humanos",Não TI - Multidisciplinar
577.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte, TI - UX",TI - Multidisciplinar
578.0,"TI - Governança, TI - Suporte",TI - Multidisciplinar
579.0,"TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - UX",TI - Multidisciplinar
580.0,"Comercial, Gestão e Alocação de Recursos de TI, Marketing, Novos Negócios e Parcerias, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Suporte",TI - Multidisciplinar
581.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Suporte",TI - Multidisciplinar
582.0,"TI - Arquitetura, TI - Projetos",TI - Multidisciplinar
583.0,"TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - UX",TI - Multidisciplinar
584.0,"TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
585.0,"Administrativa, Comercial, Jurídica",Não TI - Multidisciplinar
586.0,"Administrativa, Financeira/Controladoria, TI - Arquitetura, TI - Processos e Negócios",TI - Multidisciplinar
587.0,"TI - Infraestrutura, TI - Processos e Negócios, TI - SAP, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
588.0,"TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
589.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
590.0,"TI - Banco de Dados, TI - Processos e Negócios, TI - Qualidade/Testes",TI - Multidisciplinar
591.0,"Relacionamento Técnico, TI - Banco de Dados, TI - Infraestrutura, TI - Qualidade/Testes, TI - Suporte, TI - Telecom",TI - Multidisciplinar
592.0,"Financeira/Controladoria, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
593.0,"Administrativa, TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação, TI - Suporte, TI - Telecom",TI - Multidisciplinar
